No,DateTime,Device Name,Location,Energy Consumption (kWh)
14463,"08, 25/12/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,
14465,"08, 25/12/25",GG_L6_WB_AHU,WB-AHU,22268.34
14472,"08, 25/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36925.32
14473,"08, 25/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29644.34
14475,"08, 25/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,371720.86
14478,"08, 25/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20547.21
14482,"08, 25/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,45291.46
14483,"08, 25/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,40534.98
14485,"08, 25/12/25",GG_L2_R Panel-SDP PP,R Panel,136904.56
14486,"08, 25/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,320207.75
14487,"08, 25/12/25",GG_L2_R Panel-SDP DB LED,R Panel,141631.66
14488,"08, 25/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,63443.06
14491,"08, 25/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,
14503,"09, 25/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19655.84
14504,"09, 25/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,
14506,"09, 25/12/25",GG_L5_WB_AHU,WB-AHU,20902.54
14507,"09, 25/12/25",GG_L4_WT_AHU,WT-AHU,25460.08
14508,"09, 25/12/25",GG_L3_WT_AHU,WT-AHU,23351.32
14509,"09, 25/12/25",GG_L3_WB_AHU,WB-AHU,23023.58
14510,"09, 25/12/25",GG_L4_WB_AHU,WB-AHU,32768.02
14515,"09, 25/12/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,230116.78
14517,"09, 25/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,
14519,"09, 25/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,172440.19
14521,"09, 25/12/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,
14523,"09, 25/12/25",GG_L6_WB_AHU,WB-AHU,
14530,"09, 25/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36926.4
14531,"09, 25/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29645.35
14533,"09, 25/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,371748.48
14536,"09, 25/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20548.44
14540,"09, 25/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,45294.49
14541,"09, 25/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,40537.4
14543,"09, 25/12/25",GG_L2_R Panel-SDP PP,R Panel,136914.78
14545,"09, 25/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,320243.31
14546,"09, 25/12/25",GG_L2_R Panel-SDP DB LED,R Panel,141638.14
14547,"09, 25/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,63452.84
14550,"09, 25/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,
14562,"10, 25/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19655.84
14563,"10, 25/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,39308.52
14565,"10, 25/12/25",GG_L5_WB_AHU,WB-AHU,20902.54
14566,"10, 25/12/25",GG_L4_WT_AHU,WT-AHU,25460.08
14567,"10, 25/12/25",GG_L3_WT_AHU,WT-AHU,23351.32
14568,"10, 25/12/25",GG_L3_WB_AHU,WB-AHU,23023.64
14569,"10, 25/12/25",GG_L4_WB_AHU,WB-AHU,32768.02
14575,"10, 25/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,
14578,"10, 25/12/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,
14580,"10, 25/12/25",GG_L6_WB_AHU,WB-AHU,22268.34
14587,"10, 25/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36928.04
14588,"10, 25/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29646.31
14590,"10, 25/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,371783.84
14593,"10, 25/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20549.68
14597,"10, 25/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,45298.75
14598,"10, 25/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,40541.11
14600,"10, 25/12/25",GG_L2_R Panel-SDP PP,R Panel,136937.09
14601,"10, 25/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,320277.72
14602,"10, 25/12/25",GG_L2_R Panel-SDP DB LED,R Panel,141654.67
14603,"10, 25/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,63460.98
14606,"10, 25/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,90755.43
14619,"11, 25/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19655.84
14620,"11, 25/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,
14622,"11, 25/12/25",GG_L5_WB_AHU,WB-AHU,20902.54
14623,"11, 25/12/25",GG_L4_WT_AHU,WT-AHU,25460.08
14624,"11, 25/12/25",GG_L3_WT_AHU,WT-AHU,23351.32
14625,"11, 25/12/25",GG_L3_WB_AHU,WB-AHU,
14626,"11, 25/12/25",GG_L4_WB_AHU,WB-AHU,32768.02
14631,"11, 25/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,63332.38
14633,"11, 25/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,
14636,"11, 25/12/25",GG_L6_WB_AHU,WB-AHU,22268.34
14643,"11, 25/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36929.16
14644,"11, 25/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29647.3
14646,"11, 25/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,371812.39
14649,"11, 25/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20550.9
14653,"11, 25/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,
14654,"11, 25/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,40543.96
14656,"11, 25/12/25",GG_L2_R Panel-SDP PP,R Panel,136947.16
14658,"11, 25/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,320309.08
14659,"11, 25/12/25",GG_L2_R Panel-SDP DB LED,R Panel,141668.8
14660,"11, 25/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,63463.9
14663,"11, 25/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,
14675,"12, 25/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19655.84
14676,"12, 25/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,
14678,"12, 25/12/25",GG_L5_WB_AHU,WB-AHU,20902.54
14679,"12, 25/12/25",GG_L4_WT_AHU,WT-AHU,25460.08
14680,"12, 25/12/25",GG_L3_WT_AHU,WT-AHU,
14681,"12, 25/12/25",GG_L3_WB_AHU,WB-AHU,23023.7
14682,"12, 25/12/25",GG_L4_WB_AHU,WB-AHU,32768.02
14686,"12, 25/12/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,
14688,"12, 25/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,63334.1
14690,"12, 25/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,
14693,"12, 25/12/25",GG_L6_WB_AHU,WB-AHU,22268.34
14700,"12, 25/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,
14701,"12, 25/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29648.3
14703,"12, 25/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,371835.27
14707,"12, 25/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20552.15
14712,"12, 25/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,45305.33
14713,"12, 25/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,
14715,"12, 25/12/25",GG_L2_R Panel-SDP PP,R Panel,
14717,"12, 25/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,
14718,"12, 25/12/25",GG_L2_R Panel-SDP DB LED,R Panel,141682.84
14719,"12, 25/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,63467.9
14722,"12, 25/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,
14733,"13, 25/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19655.84
14734,"13, 25/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,39308.52
14736,"13, 25/12/25",GG_L5_WB_AHU,WB-AHU,20902.54
14737,"13, 25/12/25",GG_L4_WT_AHU,WT-AHU,25460.08
14738,"13, 25/12/25",GG_L3_WT_AHU,WT-AHU,23351.32
14739,"13, 25/12/25",GG_L3_WB_AHU,WB-AHU,
14740,"13, 25/12/25",GG_L4_WB_AHU,WB-AHU,
14745,"13, 25/12/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,
14747,"13, 25/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,
14749,"13, 25/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,
14752,"13, 25/12/25",GG_L6_WB_AHU,WB-AHU,22268.34
14759,"13, 25/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36931.72
14760,"13, 25/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29649.28
14762,"13, 25/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,371876.23
14765,"13, 25/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20553.38
14769,"13, 25/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,45308.06
14770,"13, 25/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,40549.56
14772,"13, 25/12/25",GG_L2_R Panel-SDP PP,R Panel,
14774,"13, 25/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,
14775,"13, 25/12/25",GG_L2_R Panel-SDP DB LED,R Panel,
14776,"13, 25/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,63471.37
14779,"13, 25/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,
14792,"14, 25/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19655.84
14793,"14, 25/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,39308.52
14795,"14, 25/12/25",GG_L5_WB_AHU,WB-AHU,20902.54
14796,"14, 25/12/25",GG_L4_WT_AHU,WT-AHU,25460.08
14797,"14, 25/12/25",GG_L3_WT_AHU,WT-AHU,
14798,"14, 25/12/25",GG_L3_WB_AHU,WB-AHU,23023.84
14799,"14, 25/12/25",GG_L4_WB_AHU,WB-AHU,32768.02
14804,"14, 25/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,63339.34
14807,"14, 25/12/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,
14809,"14, 25/12/25",GG_L6_WB_AHU,WB-AHU,22268.34
14816,"14, 25/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36932.87
14817,"14, 25/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29650.21
14819,"14, 25/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,371906.97
14822,"14, 25/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20554.53
14826,"14, 25/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,
14827,"14, 25/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,
14829,"14, 25/12/25",GG_L2_R Panel-SDP PP,R Panel,
14830,"14, 25/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,
14831,"14, 25/12/25",GG_L2_R Panel-SDP DB LED,R Panel,
14832,"14, 25/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,
14835,"14, 25/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,
14847,"15, 25/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19655.84
14848,"15, 25/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,
14850,"15, 25/12/25",GG_L5_WB_AHU,WB-AHU,20902.54
14851,"15, 25/12/25",GG_L4_WT_AHU,WT-AHU,25460.08
14852,"15, 25/12/25",GG_L3_WT_AHU,WT-AHU,23351.32
14853,"15, 25/12/25",GG_L3_WB_AHU,WB-AHU,23023.84
14854,"15, 25/12/25",GG_L4_WB_AHU,WB-AHU,32768.02
14858,"15, 25/12/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,
14860,"15, 25/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,63342.08
14862,"15, 25/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,
14864,"15, 25/12/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,
14866,"15, 25/12/25",GG_L6_WB_AHU,WB-AHU,22268.34
14873,"15, 25/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36934.08
14874,"15, 25/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29651.2
14876,"15, 25/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,371934.58
14879,"15, 25/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20555.39
14883,"15, 25/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,45316.94
14884,"15, 25/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,40555.15
14886,"15, 25/12/25",GG_L2_R Panel-SDP PP,R Panel,137023.77
14888,"15, 25/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,
14889,"15, 25/12/25",GG_L2_R Panel-SDP DB LED,R Panel,141718.55
14890,"15, 25/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,63473.14
14893,"15, 25/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,90790.44
14905,"16, 25/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19655.84
14906,"16, 25/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,39308.52
14908,"16, 25/12/25",GG_L5_WB_AHU,WB-AHU,20902.54
14909,"16, 25/12/25",GG_L4_WT_AHU,WT-AHU,25460.08
14910,"16, 25/12/25",GG_L3_WT_AHU,WT-AHU,23351.32
14911,"16, 25/12/25",GG_L3_WB_AHU,WB-AHU,23023.94
14912,"16, 25/12/25",GG_L4_WB_AHU,WB-AHU,32768.02
14918,"16, 25/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,
14921,"16, 25/12/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,
14923,"16, 25/12/25",GG_L6_WB_AHU,WB-AHU,22268.34
14930,"16, 25/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36935.45
14931,"16, 25/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29652.2
14933,"16, 25/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,371995.53
14936,"16, 25/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20556.28
14940,"16, 25/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,45320.6
14941,"16, 25/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,40558.09
14943,"16, 25/12/25",GG_L2_R Panel-SDP PP,R Panel,
14944,"16, 25/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,320480.31
14945,"16, 25/12/25",GG_L2_R Panel-SDP DB LED,R Panel,141728.59
14946,"16, 25/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,
14949,"16, 25/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,
14961,"17, 25/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19655.84
14962,"17, 25/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,39308.52
14964,"17, 25/12/25",GG_L5_WB_AHU,WB-AHU,20902.54
14965,"17, 25/12/25",GG_L4_WT_AHU,WT-AHU,25460.08
14966,"17, 25/12/25",GG_L3_WT_AHU,WT-AHU,23351.32
14967,"17, 25/12/25",GG_L3_WB_AHU,WB-AHU,23024
14968,"17, 25/12/25",GG_L4_WB_AHU,WB-AHU,32768.02
14972,"17, 25/12/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,230600.56
14974,"17, 25/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,63350.4
14976,"17, 25/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,
14979,"17, 25/12/25",GG_L6_WB_AHU,WB-AHU,22268.34
14986,"17, 25/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36937.06
14987,"17, 25/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29653.31
14989,"17, 25/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,372027.94
14992,"17, 25/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20557.14
14996,"17, 25/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,45323.36
14997,"17, 25/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,40561.43
14999,"17, 25/12/25",GG_L2_R Panel-SDP PP,R Panel,137053.06
15001,"17, 25/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,
15002,"17, 25/12/25",GG_L2_R Panel-SDP DB LED,R Panel,141741.49
15003,"17, 25/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,63474.95
15006,"17, 25/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,90803.46
15019,"18, 25/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19655.84
15020,"18, 25/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,39308.52
15022,"18, 25/12/25",GG_L5_WB_AHU,WB-AHU,20902.54
15023,"18, 25/12/25",GG_L4_WT_AHU,WT-AHU,25460.08
15024,"18, 25/12/25",GG_L3_WT_AHU,WT-AHU,23351.32
15025,"18, 25/12/25",GG_L3_WB_AHU,WB-AHU,23024.04
15026,"18, 25/12/25",GG_L4_WB_AHU,WB-AHU,32768.02
15030,"18, 25/12/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,
15032,"18, 25/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,63351.54
15036,"18, 25/12/25",GG_L6_WB_AHU,WB-AHU,22268.34
15043,"18, 25/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36938.5
15044,"18, 25/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29654.29
15046,"18, 25/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,372041.69
15049,"18, 25/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20557.99
15054,"18, 25/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,45327.32
15055,"18, 25/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,
15057,"18, 25/12/25",GG_L2_R Panel-SDP PP,R Panel,
15059,"18, 25/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,
15060,"18, 25/12/25",GG_L2_R Panel-SDP DB LED,R Panel,141750.3
15061,"18, 25/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,63475.39
15064,"18, 25/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,90804.76
15076,"19, 25/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,
15077,"19, 25/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,39308.52
15079,"19, 25/12/25",GG_L5_WB_AHU,WB-AHU,20902.54
15080,"19, 25/12/25",GG_L4_WT_AHU,WT-AHU,25460.08
15081,"19, 25/12/25",GG_L3_WT_AHU,WT-AHU,23351.32
15082,"19, 25/12/25",GG_L3_WB_AHU,WB-AHU,23024.1
15083,"19, 25/12/25",GG_L4_WB_AHU,WB-AHU,32768.02
15087,"19, 25/12/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,
15089,"19, 25/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,63354.86
15091,"19, 25/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,
15093,"19, 25/12/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,
15095,"19, 25/12/25",GG_L6_WB_AHU,WB-AHU,
15102,"19, 25/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36939.3
15103,"19, 25/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29655.19
15105,"19, 25/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,372080.09
15108,"19, 25/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20558.89
15112,"19, 25/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,45331.9
15113,"19, 25/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,40567.15
15115,"19, 25/12/25",GG_L2_R Panel-SDP PP,R Panel,
15117,"19, 25/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,
15118,"19, 25/12/25",GG_L2_R Panel-SDP DB LED,R Panel,141766.55
15119,"19, 25/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,63476.34
15122,"19, 25/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,
15133,"20, 25/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19655.84
15134,"20, 25/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,39308.52
15136,"20, 25/12/25",GG_L5_WB_AHU,WB-AHU,20902.54
15137,"20, 25/12/25",GG_L4_WT_AHU,WT-AHU,25460.08
15138,"20, 25/12/25",GG_L3_WT_AHU,WT-AHU,23351.32
15139,"20, 25/12/25",GG_L3_WB_AHU,WB-AHU,23024.12
15140,"20, 25/12/25",GG_L4_WB_AHU,WB-AHU,32768.02
15145,"20, 25/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,63357.82
15148,"20, 25/12/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,
15150,"20, 25/12/25",GG_L6_WB_AHU,WB-AHU,22268.34
15157,"20, 25/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36940.16
15158,"20, 25/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29656.1
15160,"20, 25/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,372100.89
15163,"20, 25/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20559.8
15167,"20, 25/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,45334.96
15168,"20, 25/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,40569.64
15170,"20, 25/12/25",GG_L2_R Panel-SDP PP,R Panel,
15172,"20, 25/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,
15173,"20, 25/12/25",GG_L2_R Panel-SDP DB LED,R Panel,141775.31
15174,"20, 25/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,63477.46
15177,"20, 25/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,
15190,"21, 25/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19655.84
15191,"21, 25/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,
15193,"21, 25/12/25",GG_L5_WB_AHU,WB-AHU,20902.54
15194,"21, 25/12/25",GG_L4_WT_AHU,WT-AHU,25460.08
15195,"21, 25/12/25",GG_L3_WT_AHU,WT-AHU,
15196,"21, 25/12/25",GG_L3_WB_AHU,WB-AHU,23024.18
15197,"21, 25/12/25",GG_L4_WB_AHU,WB-AHU,32768.02
15201,"21, 25/12/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,
15203,"21, 25/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,63360.88
15205,"21, 25/12/25",GG_L2_P2DNS T-SDP 1,TIOC-SDP.AHU,172703.28
15207,"21, 25/12/25",GG_L1_WT-B2B_AHU,WT B2B-AHU,
15209,"21, 25/12/25",GG_L6_WB_AHU,WB-AHU,
15216,"21, 25/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,
15217,"21, 25/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29657.11
15219,"21, 25/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,372124.95
15222,"21, 25/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20560.77
15226,"21, 25/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,45337.42
15227,"21, 25/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,
15229,"21, 25/12/25",GG_L2_R Panel-SDP PP,R Panel,137110.94
15231,"21, 25/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,320627.91
15232,"21, 25/12/25",GG_L2_R Panel-SDP DB LED,R Panel,141787.49
15233,"21, 25/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,63479.73
15236,"21, 25/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,
15248,"22, 25/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19655.84
15249,"22, 25/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,39308.52
15251,"22, 25/12/25",GG_L5_WB_AHU,WB-AHU,20902.54
15252,"22, 25/12/25",GG_L4_WT_AHU,WT-AHU,25460.08
15253,"22, 25/12/25",GG_L3_WT_AHU,WT-AHU,23351.32
15254,"22, 25/12/25",GG_L3_WB_AHU,WB-AHU,23024.23
15255,"22, 25/12/25",GG_L4_WB_AHU,WB-AHU,32768.02
15260,"22, 25/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,63363.7
15264,"22, 25/12/25",GG_L6_WB_AHU,WB-AHU,22268.34
15271,"22, 25/12/25",GG_L6_INFRACO-SDP-LP-STK2,Infraco-SDP-AHU,36943.43
15272,"22, 25/12/25",GG_L1_DWS-SDP STK,DWS-Gudang,29658.18
15274,"22, 25/12/25",GG_L2_P2DNS B-SDP AC,TIOC-R Istirahat,
15277,"22, 25/12/25",GG_L1_DWS-SDP LP,DWS-Gudang,20561.69
15281,"22, 25/12/25",GG_L3_DSO-SDP Server,DSO-R Monitoring,45341.51
15282,"22, 25/12/25",GG_L1_PED-SDP STK,BPP-SDP.AHU,40574.8
15284,"22, 25/12/25",GG_L2_R Panel-SDP PP,R Panel,
15285,"22, 25/12/25",GG_L2_R Panel-SDP DB UPS,R Panel,
15286,"22, 25/12/25",GG_L2_R Panel-SDP DB LED,R Panel,141798.55
15287,"22, 25/12/25",GG_L1_PED-SDP LP,BPP-SDP.AHU,
15290,"22, 25/12/25",GG_L3_DSO-SDP-LP-STK,DSO-R Panel,
15303,"23, 25/12/25",GG_L1_WT-BPP_AHU,WT BPP-AHU,19655.84
15304,"23, 25/12/25",GG_L1_WB-DWS_AHU,WB DWS-AHU,39308.52
15306,"23, 25/12/25",GG_L5_WB_AHU,WB-AHU,20902.54
15307,"23, 25/12/25",GG_L4_WT_AHU,WT-AHU,25460.08
15308,"23, 25/12/25",GG_L3_WT_AHU,WT-AHU,
15309,"23, 25/12/25",GG_L3_WB_AHU,WB-AHU,23024.27
15310,"23, 25/12/25",GG_L4_WB_AHU,WB-AHU,
15314,"23, 25/12/25",GG_L2_P2DNS T-SDP 2,TIOC-SDP.AHU,230933.81
15316,"23, 25/12/25",GG_L6_INFRACO-SDP LP-STK 1,Infraco-SDP-AHU,63366.9
